sentence,label
"Właśnie to robimy i myślę, że prędzej czy później będziemy musieli rozważyć przyjrzenie się systemowi ubezpieczeń społecznych.",No
"Jeśli nie wiesz, co powinieneś wiedzieć, upewnimy się, że zrobisz to wcześnie, zanim będzie za późno.",No
"Bo jeśli tak, to powinienem łatwo wygrać, było tak źle.",No
"Ale prezydent wspomniał o kilku innych pomysłach, które tylko odnotuję.",No
"Po czwarte, zrównoważony budżet.",No
Ale to prawda w całym naszym rządowym społeczeństwie.,No
"Uważam, że masz rację, że jeśli nie zmienimy edukacji, nie będziemy w stanie konkurować.",No
Okazało się to błędem.,No
"Z czasem, jeśli tradycyjny Medicare podupadnie lub rozpadnie się, utkną w martwym punkcie.",No
"Prezydent w roku wyborczym zdecydował, że powinienem coś zrobić, nie zrobiłem nic w sprawie narkotyków.",No
"I nie sądzę, by było to skuteczne narzędzie do zapewnienia bezpieczeństwa naszemu społeczeństwu.",No
W ciągu czterech lat dodał więcej długu do zadłużenia Stanów Zjednoczonych niż wszyscy od Jerzego Waszyngtona do Ronalda Reagana razem wzięci.,Yes
Istnieje tylko jedno zagrożenie dla pokoju i wolności - jest nim międzynarodowy ruch komunistyczny.,No
50 milionów Amerykanów nie otrzyma ulgi podatkowej w ramach jego planu.,Yes
"Myślę również, że wycofanie naszego programu obrony przeciwrakietowej z Polski w sposób, w jaki to zrobiliśmy, było również niefortunne pod względem, jeśli można tak powiedzieć, zakłócenia relacji, które istniały między nami.",No
Zacząłem kampanię dwadzieścia dwa miesiące temu.,No
W naszych danych uwzględniliśmy inflację.,No
Saddam Husajn stale by słabł.,No
"Ale nic nie jest ważniejsze od tego, byśmy nie pożyczali już od Chin 700 miliardów dolarów lub więcej i nie wysyłali ich do Arabii Saudyjskiej.",Yes
"Nadszedł czas, aby nasz naród zjednoczył się i zrobił to, co jest dobre dla ludzi.",No
"Kiedy wkroczyliśmy do Libii i byliśmy w stanie natychmiast powstrzymać tamtejszą masakrę, ze względu na wyjątkowe okoliczności i koalicję, którą pomogliśmy zorganizować.",Yes
"Dlatego ważne jest, aby zrozumieć, że Amerykanie są głodni przywództwa, które rozwiąże te problemy nie tylko w rządzie, ale także poza nim.",No
Mocno wierzę w obronę Formozy.,No
"Teraz, kiedy przyglądamy się tym programom, chciałbym zasugerować, że przy ich ocenie często mamy tendencję do mówienia, że testem programu jest to, ile wydajesz.",No
Mogą - nie są w moim stylu.,No
"Wiem, jak to jest wyruszyć na jedną z tych misji, kiedy nie wiesz, co jest za rogiem.",No
Musimy okazać Ukrainie moralne wsparcie.,No
"Soros, który jest jej przyjacielem, dokonał ogromnego potrącenia.",Yes
"Tak więc plan, który mieliśmy i który realizujemy, to plan oparty na wzroście gospodarczym, ożywieniu bez inflacji i zmniejszeniu udziału rządu w produkcie krajowym brutto, który stał się hamulcem dla gospodarki.",No
"Ostatnia kwestia, którą chciałbym poruszyć w odniesieniu do małych firm.",No
"Jak powiedział pewnego dnia George Will: ""Wolność w marszu; nie w Rosji w tej chwili"".",No
"Organizacja Natl Women's Political Caucus przyznała mi nagrodę, jedną ze swoich nagród Good Guy Awards, za zaangażowanie kobiet na wysokich szczeblach rządowych, a ja mianowałem więcej mniejszości na wysokie stanowiska w rządzie niż wszyscy gubernatorzy w historii mojego stanu razem wzięci, przede mną.",Yes
"A jeśli obniżymy tę stawkę, będą mogli zatrudnić więcej osób.",No
Powinniśmy zająć się każdym z tych krajów osobno.,No
Prezydent nie dotrzymał obietnicy finansowania programu No Child Left Behind.,Yes
"Kiedy jesteśmy słabi ekonomicznie w kraju - wysokie bezrobocie, wysoka inflacja, zdezorientowany rząd, marnotrawny establishment obronny - zachęca to do wywierania na nas presji, która odniosła sukces.",No
"To jest to, na co czekam z niecierpliwością i wiem, co jest potrzebne, aby gospodarka działała i wiem, jak wygląda działająca gospodarka.",No
"A gdybym kiedykolwiek powiedział: ""To jest niewłaściwa wojna w niewłaściwym czasie i niewłaściwym miejscu"", żołnierze zastanawialiby się, jak mogę podążać za tym facetem?",No
"Nie chodziło tylko o to, że był to największy czynnik napędzający nasz deficyt federalny, nasze ogólne koszty opieki zdrowotnej, ale o rodziny, które martwiły się bankructwem, gdyby zachorowały, miliony rodzin w całym kraju.",Yes
To zadanie na miarę XXI wieku.,No
Rezultatem netto jest pewna poprawa naszych wpływów.,No
"Dlatego też 10 osób, na których spoczywała ta niesamowita odpowiedzialność, ujawniło się i w bezprecedensowy sposób stwierdziło, że nie powierzyłoby Donaldowi Trumpowi kodów nuklearnych ani jego palca na przycisku nuklearnym.",Yes
I nie obchodzi cię nic poza zarabianiem pieniędzy.,No
"Nie ma wątpliwości, że w ostatnich latach - w ostatnich miesiącach - byliśmy świadkami dodatkowych aktów przemocy wobec Żydów we Francji i oczywiście wobec tych, którzy mieszkają w Izraelu, ze strony OWP i innych organizacji terrorystycznych.",Yes
"Nie chodzi więc o to, że nasz budżet jest pełen marnotrawstwa.",No
"Nie chcę, aby rząd finansował wybory do Kongresu.",No
Ponieważ widzieliśmy to przez całą kampanię.,No
"Po pierwsze, możemy to zrobić za pośrednictwem Unii Afrykańskiej, pod warunkiem, że zapewnimy im wsparcie logistyczne.",No
"Nie nazywają go najbardziej liberalnym w Senacie Stanów Zjednoczonych, ponieważ nie pojawił się na wielu spotkaniach.",Yes
6 milionów mieszkańców Libii; 80 milionów mieszkańców Egiptu.,Yes
"To bzdury rozpowszechniane przez media głównego nurtu, ponieważ - szczerze mówiąc - uważam, że najlepszą osobą w jej kampanii są media głównego nurtu.",No
"I wierzą w to, ponieważ wiedzą, że nie spuszczam oka z celu: Osamy bin Ladena.",No
"Powinniśmy wprowadzić powszechne przedszkola, a czesne na studiach powinno podlegać odliczeniu od podatku do kwoty 10 000 dolarów rocznie.",No
"Przypomina mi to, wiesz, że mówi, że zamierza zamknąć odliczenia i luki w swoim planie podatkowym.",No
"Uważam, że musimy co roku równoważyć budżet, spłacać dług publiczny, a w rzeczywistości, zgodnie z moją propozycją, dług publiczny zostanie całkowicie wyeliminowany do 2012 roku.",No
"Oto, co zrobiłem.",No
W rezultacie bezrobocie wśród weteranów jest obecnie niższe niż w populacji ogólnej.,Yes
Moja formuła mówi więc o wzroście w tempie inflacji.,No
"Naprawmy więc to, co jest zepsute, ale nie wyrzucajmy tego i nie oddawajmy wszystkiego firmom ubezpieczeniowym i farmaceutycznym.",No
"Przedstawiłem też plan mający na celu zapewnienie, że miejsca pracy w przemyśle wytwórczym powrócą na nasze wybrzeża poprzez nagradzanie firm i małych przedsiębiorstw, które inwestują tutaj, a nie za granicą.",Yes
"Ale w każdym razie myślę, że wystarczy spojrzeć na fakty.",No
"A to, co prezydent powiedział o obniżkach podatków, zostało zniweczone przez wzrost opieki zdrowotnej, wzrost benzyny, wzrost czesnego, wzrost cen leków na receptę.",Yes
"I dlaczego uważam, że to oburzające - po pierwsze, to nieprawda.",No
Ale z pewnością poprę wynik tych wyborów.,No
Zwiększamy bezpieczeństwo granic Stanów Zjednoczonych.,Yes
"Pochodzi on z funduszu ogólnego, ale należy coś z tym zrobić.",Yes
"Ale jeśli wyrwiemy porażkę ze szczęk zwycięstwa i przyjmiemy plan senatora Obamy, to będziemy mieli szerszą wojnę, która skomplikuje sprawy w całym regionie, w tym w Afganistanie.",No
"I nawet niektórzy z mojej własnej partii, w tym mój obecny wiceprezydent, mieli taką samą krytykę jak ty.",No
#NAME?,No
"Rozumiem, że istnieją duże różnice w kwestii aborcji, ale wierzę, że rozsądni ludzie mogą się zjednoczyć i wprowadzić dobre prawo, które pomoże zmniejszyć liczbę aborcji.",No
"Dość często Kongres uchwalał w przeszłości ustawy mające na celu pomoc ludziom w posiadaniu domów, kontrolowaniu przestępczości, zapewnieniu odpowiedniej opieki zdrowotnej, programów edukacyjnych itp.",Yes
"Ambasador Glaspie dużo mówił zaraz po 25 lipca i to jest fakt, o którym piszą wszystkie gazety.",No
Raczej trudno byłoby je pokonać w osiem i - w dwie i pół minuty.,No
"A może to po prostu nasza różnica w rządzie, sposób, w jaki postrzegamy rząd.",No
"Po drugie, potrzebujemy aktywnego programu poszukiwawczego w Ameryce.",No
Widziałem wartości rodzinne moich ludzi w Arkansas.,No
"Kiedy powiedzieli: ""Zamierzamy ograniczyć finansowanie Planned Parenthood"".",No
Nazwałeś to złotym standardem umów handlowych.,Yes
"Jestem pewien, że ma je każdy stan w Unii.",Yes
Nie chcą podnieść płacy minimalnej.,No
"Ale jeśli nie masz odwagi kontrolować kosztów poprzez zmianę systemu ubezpieczeń i zajęcie się biurokracją i regulacją opieki zdrowotnej w sektorze prywatnym i publicznym, nie możesz rozwiązać tego problemu.",No
"Wall Street Journal podał, że liczby się nie zgadzają.",Yes
"I to jest część tego liberalnego establishmentu, jedna z tych liberalnych rzeczy, których po prostu nie można zrobić.",No
"Nazywam to wyłudzeniem, ponieważ dokładnie tym by było.",No
Byłby to poważny cios dla naszych zdolności na Pacyfiku.,No
Obecnie mamy niskie stopy procentowe.,Yes
Ale - i mówię to o wielu rzeczach.,No
"To, co chcę znaleźć, jeśli mam zaszczyt mieć taką możliwość - a stawką w tym wyścigu jest Sąd Najwyższy Stanów Zjednoczonych, panie i panowie.",No
Jednocześnie nałożyliśmy ograniczenie na trzynaście i dwadzieścia na MIRV.,Yes
"A jeśli to zrobimy, możemy mieć wpływ.",No
"Żałuję tego, co wydarzyło się w ostatnich miesiącach.",No
Wszystkie te dzieci pójdą na studia.,No
"Kiedy sprzedają do nas, nie ma podatku.",Yes
"A Ross mówi, że jest w tym trochę bólu.",No
"Nie zapominajmy, że nasze bezpieczeństwo narodowe i ekonomiczne idą w parze.",No
"Chroni broń przed ludźmi, którzy nie powinni jej posiadać.",Yes
Nie wierzę w próby ustanawiania nowych testów wyboru federalnego wymiaru sprawiedliwości.,No
... z Rosjanami i innymi obcymi mocarstwami.,No
Próbowaliśmy obalić ją w Senacie.,No
"Ale musimy też być mądrzy, Jim.",No
"Inwestować w amerykańskie miejsca pracy, amerykańską edukację, kontrolować koszty opieki zdrowotnej, ponownie zjednoczyć ten kraj.",No
Jestem szczęśliwy.,No
"Znalazłem kilka innych rzeczy, co do których się zgadzamy.",No
I na pewno nie powiem mu: dam ci więcej elastyczności po wyborach.,No
"Chodzi mi o to, że trzeba mieć regulacje, aby gospodarka mogła funkcjonować.",No
"Szef EPA powiedział: ""Nie możesz zbudować elektrowni węglowej.",No
"Przez odpowiednie przygotowanie rozumiem, że na tym poziomie musimy przygotować agendę, agendę uzgodnioną za zgodą zaangażowanych głów państw.",No
"Może teraz powiedzieć, że nie uważa już, że należy wyznaczyć linię, która pozostawia te wyspy poza obwodem obrony.",No
"Ale nie mylę słów z siłą; i moim zdaniem, jeśli szczyt był przydatny, jeśli przybliżyłby nas do pokoju, to zamiast kłamstwa, które powiedzieliśmy - które zostało później skrytykowane przez wszystkich odpowiedzialnych ludzi - byłoby znacznie lepiej, gdybyśmy postępowali zgodnie ze wspólną procedurą dyplomatyczną wyrażania żalu, a następnie próbowali iść dalej.",No
Byłem gubernatorem małego stanu przez 12 lat.,No
"A kiedy gubernator Romney stoi tutaj, po roku kampanii, kiedy podczas republikańskich prawyborów stanął na scenie i powiedział ""zamierzam obniżyć podatki"" - nie powiedział ""obniżyć stawki podatkowe"", powiedział ""obniżyć podatki dla wszystkich"", w tym dla najwyższego 1 procenta, powinieneś mu wierzyć, ponieważ taka była jego historia.",No
"Teraz, patrząc na inne części świata - Amerykę Południową - mówiąc o naszym rekordzie i poprzednim.",No
Ale nie będzie to dedykowane przez jakąś federalną biurokrację w Waszyngtonie.,No
"Nie mogłem jednak całkowicie zignorować otaczającego mnie piękna - Pacyfiku po jednej stronie autostrady, lśniącego w słońcu, gór pasma wybrzeża wznoszących się po drugiej stronie.",No
"Zobaczę, od czego zacząć.",No
"Chcą pracy, chcą mieć pewność, że ich dzieci chodzą do dobrej szkoły.",No
Przede wszystkim są to doniesienia prasowe.,No
"I wiesz, co się dzieje?",No
"Przestępca nie pojawi się i nie powie hej, daj mi mój dowód osobisty.",No
"Ci młodzi ludzie, po ukończeniu tego wspaniałego uniwersytetu, będą mieli trudności ze znalezieniem pracy.",No
"Dlaczego mieliby mówić, że już tam nie zostaną?",No
Nie podoba mi się ten pomysł.,No
"Będziemy musieli opracować lepsze systemy transportu zbiorowego, aby dzięki autobusom i lekkiej kolei zastąpić prywatne samochody w miejscach, w których są one wyraźnie nieefektywne energetycznie.",No
"Najważniejsze dobre rzeczy, które dzieją się w Ameryce, dzieją się w rodzinach.",No
"Inflacja nas okrada, o czym już mówiliśmy, a biurokracja rządowa to po prostu straszny bałagan.",No
"Czy nie nadszedł czas, aby to zrobić?",No
Zlikwidujemy ISIS.,No
"Trzecią rzeczą, którą musimy zrobić, jest upewnienie się, że konkurujemy w edukacji.",No
"I wiem, jak z nimi pracować.",No
"Chcę dać pracodawcom małych firm ulgę podatkową w wysokości 25%, aby zachęcić do zapewnienia ubezpieczenia zdrowotnego pracownikom w małych firmach.",No
Większość jej darczyńców zrobiła to samo co ja.,No
"Musimy teraz przewodzić światu, aby rozprawić się z proliferacją jako całością.",No
I pozwolę sobie dodać słowo bezpieczeństwo; musi to być zrobione z zachowaniem najwyższego bezpieczeństwa.,No
"I myślę, że powinni pamiętać, że jeden głos może wiele zmienić.",No
"Chcą wsparcia, chcą więcej szkoleń, chcą więcej pomocy.",Yes
"Poszedłem do Yad Beshef (ph), tamtejszego muzeum Holokaustu, aby przypomnieć sobie naturę zła i dlaczego nasza więź z Izraelem będzie nierozerwalna.",No
"To pewna pasja, która moim zdaniem jest błędna.",No
"Obecne przywództwo jest dość jednolite w swoich celach i myślę, że jest to zwarta grupa, i myślę, że byłoby nierozsądne, gdybyśmy powiedzieli, że pójdziemy na wojnę w Jugosławii, jeśli Sowieci dokonają inwazji, co moim zdaniem byłoby niezwykle mało prawdopodobne.",No
Tak powiedział admirał Mullen.,No
"Byłem w północnym Pittsburghu - myślę, że było to kilka tygodni temu, podczas mojej kampanii - wodociągi w tym mieście zaczęły przeciekać i dosłownie nie było pieniędzy na ich naprawę.",Yes
Wykręcił się i namówił sześciu Demokratów do głosowania razem z nim i przegrał jednym głosem.,No
Ponieważ ludzie nie powinni być podwójnie opodatkowani od swoich aktywów.,No
"Pan Greenspan, moim zdaniem, przegapił okazję, by powiedzieć, że istnieje trzeci sposób, a jest nim uzyskanie lepszej stopy zwrotu z pieniędzy Social Security wpływających do funduszu powierniczego.",No
Dlatego w ciągu pierwszych 100 dni wprowadzę kompleksową reformę imigracyjną ze ścieżką do obywatelstwa.,No
Teraz mogę powiedzieć tylko tyle.,No
Powinniśmy być przygotowani na zapewnienie tych funduszy.,No
"I myślę, że tak właśnie powinno być.",No
"Mamy pewne porozumienie w sprawie broni nuklearnej, ale jeszcze nie odłożyliśmy tych rzeczy na bok.",No
"Spotkałem się z wieloma z nich i słyszałem, jak ważne jest dla nich poczucie, że są poszukiwani i włączani oraz że są częścią naszego kraju, częścią naszego bezpieczeństwa wewnętrznego, i właśnie to chcę zobaczyć.",No
Nie możemy sobie pozwolić na broń nuklearną.,No
"Chodzi mi o to, że chcę powstrzymać go przed przekroczeniem granicy.",No
"Ulga podatkowa była ważna dla pobudzenia konsumpcji i inwestycji, aby wydostać nas z recesji.",Yes
"Chodziło o sytuacje awaryjne, prawda?",No
Należy również zachęcać sektor prywatny do przedstawiania społeczeństwu korzyści płynących z efektywności.,No
"Prezydent Bush zrobił na początku kilka mądrych rzeczy, ale jedną z niewykorzystanych okazji było to, że kiedy przemawiał do Amerykanów, powiedział: ""Wyjdźcie i zróbcie zakupy"".",No
