sentence,label
"Kiedy zostałem prezydentem, użyłem władzy, które miałem w tym prawie, aby wyjść z niektórych przepisów federalnych, aby pomóc państwom w przeprowadzeniu ludzi do pracy.",Yes
"Doszli do wniosku, że nie ma żadnej sprawy;Powiedział, że FBI było sfałszowane.",Yes
"Widzisz, pierwszą rzeczą, którą musimy zrobić, to zdobyć pracę.",No
"Chcę, aby anty-ballistyczne systemy rakietowe chronią siebie i naszych sojuszników przed nieuczciwym narodem, który może próbować utrzymać nas zakładników lub szantażować naszych sojuszników i przyjaciół.",No
"A jeśli chodzi o nasze bezpieczeństwo wojskowe i chińskie, jeden z powodów, dla których byliśmy w stanie obracać się do regionu Azji i Pacyfiku po zakończeniu wojny w Iraku i wyprzedzeniu z Afganistanu, jest to właśnie dlatego, że będzie to masywneObszar wzrostu w przyszłości.",No
Lub możesz wyciąć jego dodatek i osiągnąć ten sam cel znacznie szybciej.,No
"Ale jest płyta i mam nadzieję, że ludzie patrzą.",No
Ale najlepszą rzeczą jest reformowanie Medicare.,No
Prezydent postanowił przekazać go najbogatszym Amerykanom w obniżce podatku.,Yes
Musisz być w stanie negocjować nasze umowy handlowe.,No
"Wyznaczyłem ponad 130, więc mam rekord.",Yes
"Uważam również, że powinniśmy zaoferować stypendia uczelni osobom, które zgodzą się na ich pracę jako funkcjonariusze policji, i myślę, że w miarę zmniejszenia naszych sił wojskowych powinniśmy pozwolić ludziom na emeryturę wojskową, wychodząc i pracując jako policjanci.",No
Dlatego mam plan niezależności energii w ciągu 10 lat.,No
"Mówi o byciu konserwatystą podatkową lub solidnym pod względem podatkowym, ale głosował - głosował 277 razy, aby zrzeczyć się ograniczeń budżetowych, co kosztowałoby podatników 4,2 biliona dolarów.",Yes
"To jedyny sposób, w jaki będziemy w stanie zachować pokój.",No
"Kiedy słyszę coś takiego, przypomina mi się to, co moja przyjaciółka, Michelle Obama, doradziła nam wszystkim: kiedy się uda, idziesz wysoko.",No
"Ale dopóki mają gospodarkę, która pozostawia tak wielu ludzi w tragicznym ubóstwie i bezrobocie, będą szukać tego zatrudnienia w naszych granicach.",Yes
"Polityka Stanów Zjednoczonych, Demokratów i Republikanów była robienia wszystkiego, co w naszej mocy, aby zmniejszyć rozprzestrzenianie się broni nuklearnej.",No
"Jeśli otrzymujesz odsetki od banku, jeśli otrzymujesz oświadczenie z funduszu wspólnego inwestowania lub innej inwestycji, nie musisz się martwić o złożenie podatków, ponieważ nie będzie żadnych podatkówDla każdego, kto zarabia 200 000,00 USD rocznie i mniej, pod względem odsetek, dywidend i zysków kapitałowych.",Yes
Wiele dzieci wyraża swoje obawy.,No
"Teraz zamierzam przywrócić to, co zrobiliśmy w latach 90., panie i panowie: płacić, gdy idziesz.",No
Czy po raz pierwszy przyniesie zmiany klimatu na podłogę Senatu.,No
W mojej kampanii nie mam żadnych pieniędzy PAC.,Yes
Pan Nixon wychodzi z Partii Republikańskiej.,No
"Nie wierzę w poprawki konstytucyjne, które by się z tym zakłócać.",No
"I po prostu mówię, że oni - jeśli wybiorą mnie prezydent, dołożę wszelkich starań, aby przenieść Stany Zjednoczone przez trudny okres;Ale nie chciałbym, żeby ludzie mnie wybrali, ponieważ obiecałem im łatwe, miękkie życie.",No
Ale Bliski Wschód nadal kontroluje wiele cen.,Yes
"Myślę, że musisz spojrzeć na to, jak poradzić sobie z odpowiedzialnością w biurze.",No
Czy mój czas już się skończy?,No
"Myślę, że była to bardzo konstruktywna debata i mam nadzieję, że pomogła to zapoznać naród amerykański z ostrym różnicami między mną a gubernatorem Reagana.",No
"Spójrzmy na nasze płyty, moi przyjaciele, a następnie posłuchaj mojej wizji przyszłości Ameryki.",No
"I - i - nie powinniśmy zmarnować tych czterech lat w zakresie, w jakim - nadal są w stanie obrócić te wirowaty i zbliżać się o wiele.",No
A wiercenie z broszu jest również bardzo ważne i jest to most.,No
Będą chronić drugą poprawkę.,No
"Będzie to wymagało środków, John.",No
"W odniesieniu do tego rurociągu, o którym gubernator Romney wciąż mówi, my - zbudowaliśmy wystarczającą ilość rurociągu, aby raz owinąć całą ziemię.",Yes
Będzie to ogromna zaliczka za dość cholernie dobry system.,No
Uczestniczyłem w dyskusjach prowadzących do decyzji w tej administracji.,No
"Teraz, ale tutaj jest to bezpośrednio istotne, Jim.",No
"I rzucam wyzwanie dziś, aby zaprzeczyć, że administracja wysłała co najmniej kilka misji, aby przekonać wycofanie Chiang Kai-Sheka z tych wysp.",Yes
Więc w moim stanie zaostrzamy prawa do sprawiedliwości dla nieletnich.,Yes
Dziękuję i dobranoc.,No
Teraz mamy dużą różnicę.,No
"Widzisz, jest wiele, których nie rozumiem.",No
Nie powinieneś karać prawnego właściciela pistoletu.,No
"Jestem pewien, że to doceniasz.",No
Zgodnie z moim planem będzie - jego wypłacalność zostanie przedłużona do 100.,No
"A jeśli nic więcej nie podekscytuje się odbudowaniem naszej bazy przemysłowej, być może to będzie to, ponieważ Job jest, aby przywrócić naszych ludzi do pracy.",No
"Nie jest konieczne - wdrożenie Ameryki, aby ją zbudować.",No
"Jeśli ludzie nie mają żołądka, aby rozwiązać te problemy, myślę, że to dobry moment, aby zmierzyć się z tym, listopad.",No
"Nie możesz być supermocarstwem, chyba że jesteś supermocarstwem ekonomicznym.",No
Obiecałem nowy początek.,No
... ulga podatkowa o wartości 4 miliardów dolarów dla Twojej rodziny.,Yes
"I w niektórych przypadkach jest to, ponieważ oboje rodzice pracują.",No
"Sprzeciwił się wszelkim wysiłkom każdego prezydenta, a w ciągu 4 lat swojej administracji nie zrobił tego.",Yes
"Nie mogę chronić firmy Arkansas, zauważasz, gubernator.",No
Nie zrobił tych wszystkich rzeczy.,Yes
"Powodem, dla którego to zrobiliśmy, jest to, że Nuklearny Iran stanowi zagrożenie dla naszego bezpieczeństwa narodowego i stanowi zagrożenie dla bezpieczeństwa narodowego Izraela.",No
Nie ma co do tego wątpliwości.,No
"Cóż, gubernator, mamy również mniej koni i bagnetowych, ponieważ natura naszych wojska zmieniła się.",No
"Oznacza to, że samochody te można eksportować, bo to popyt na całym świecie, a to również oznacza, że zaoszczędzi pieniądze w twoim portfelu.",Yes
"I myślę, że wykracza to poza reakcję na terror.",No
"Przeszliśmy długą drogę do rozwiązania tych problemów, ale wciąż mamy długą drogę.",No
I po prostu mamy wielkie spór o to.,No
To stanowi 44 miliony ludzi.,Yes
Najlepszą rzeczą jest spojrzenie na płytę - administracji pana Forda i pana Nixona przed jego.,No
Oddałem ci trochę czasu.,No
"Ale teraz możemy, powinniśmy teraz przekazać ten budżet i od razu umieścić na nim dziesięć lat, aby nikt nie musiał się tym martwić.",No
Pozostawia sto mil między morzem.,No
"A Detroit zbyt długo ciągnął stopy, jeśli chodzi o to.",No
Właściwym kursem dla Ameryki jest posiadanie prawdziwej polityki.,No
"Każdy, kto płaci podatki, otrzyma ulgę podatkową.",No
"Sprzeciwiam się dotacji na etanol, ponieważ myślałem, że zniekształcił rynek i stworzył inflację;Senator Obama poparł te dotacje.",Yes
"Kiedy mój dziadek walczył podczas II wojny światowej, a on wrócił, a on dostał G.I.",No
Ale Obamacare musi iść.,No
"Z pewnością ten naród może się spotkać, aby promować wartość życia.",No
"Zmniejsza federalną pomoc edukacyjną;Zamykają granty i pożyczki, aby zamknąć drzwi do okazji studenckiej młodzieży w całym kraju.",Yes
I nie chcę reagować w nowo na te wszystkie rzeczy.,No
"Kiedy mamy 20 bilionów dolarów długu, a nasz kraj jest bałaganem, wiesz, jedna rzecz ma 20 bilionów dolarów długu, a nasze drogi są dobre, a nasze mosty są dobre, a wszystko jest w świetnej formie, nasze lotniska.",Yes
W końcu są gorsze od ludzi.,No
"Powiedział jeszcze kilka tygodni temu w Phoenix, że każda nieudokumentowana osoba będzie podlegać deportacji.",Yes
"To, co zaproponowałem, ograniczyłoby przepisy i usprawniły je dla małych firm.",Yes
Mam nieustraszoną prognozę.,No
"To jest jednak coś, o czym myślę, że uh - wskazuje na potrzebę wśród narodu amerykańskiego, aby wiedzieć, jak czuje się jego dowódca, prezydent, i - i myślę, że jedyną krytykę, którą miałbym miećUh - On - pana Forda jest to, że natychmiast, gdy oświadczenie zostało ponownie ujawnione, być może A - Oświadczenie prezydenta byłoby wyjaśnieniem i bardzo korzystnym.",No
"Nawet nie wiesz, kim są rebelianci.",No
"To znaczy, możesz wysyłać sygnał.",No
"Kolejnym jest to, jak zająć się niespokojnymi obszarami świata.",No
"Powiedz Aleksandra Kwasniewskiego z Polski, jedziemy sam.",No
To jest obecna pozycja amerykańska.,No
"Jeśli jest podawany szybko, słusznie i uczciwie, ratuje życie.",No
"Więc gdyby opisany przez niego plan podatkowy był planem podatkowym, o który poprosiłem o wsparcie, powiedziałbym absolutnie nie.",No
Jesteśmy jedyną pozostałą supermocarstwem i powinniśmy być tym.,No
"Nikt nie dotknął tego dziecka do dnia po wyborach w 1988 r., Ponieważ zalewają obie strony krzywymi pieniędzmi PAC, a w wielu przypadkach skradzione PAC Money.",Yes
"I tutaj, w kraju, który, jeśli idzie naprzód, jeśli rozwija swoją gospodarkę w pełni - których nie jesteśmy teraz - w moim sądzie, będziemy mieli zasoby, aby spełnić nasze zobowiązania wojskowe, a także nasze zobowiązania za granicą.",No
"Byłem odpowiedzialny za ten na nowo na nowo opracowany przez rząd projekt, który zmniejszył wielkość rządu o ponad 300 000 osób w ciągu ostatnich kilku lat.",Yes
Mogę rozsądnie mówić o życiu i odpowiedzialności.,No
W szkole technicznej jest uczniem honorowym w szkole średniej.,No
"Ostatnie stwierdzenie, zaledwie kilka dni temu, było przemówieniem w sprawie wpływu inflacji, ponieważ dochody rządowe nie nadążały za wydatkami rządowymi.",Yes
"Różnimy się od tego, czy kontrole zanieczyszczeń powinny być dobrowolne.",No
"Cóż, powiem tylko, że w odniesieniu do tego samego systemu rakietowego, zdarza mi się wspierać i wierzyć w sam pocisk.",No
"Robin, odpowiem na twoje pytanie.",No
"Po prostu mówi wszystkie te stany - uczyniło to, że dzieci paliły.",No
"Tak, nie opowiadam się za nowymi aktami przepisów - na broń i zabieranie broni lub nielegalne broń.",No
"A Haitańczycy mają swoje problemy, ale daliśmy im szansę przywrócenia demokracji.",No
"Nie wprowadzałem też w błąd w dniu, w którym prezydent postanowił pójść na wojnę, kiedy powiedziałem, że popełnił błąd, nie budując silnych sojuszy i że wolałbym, aby zrobił więcej dyplomacji.",Yes
"Ale popieram wysiłki w sprawie zbadania przestępstw, zbrodni wojennych popełnionych przez Syryjczyków i Rosjan i starania się pociągnąć ich do odpowiedzialności.",No
"Myślę, że MFW odgrywa rolę na świecie, ale nie chcę postrzegać MFW jako sposób na powiedzenie bankierom światowym, jeśli zaciągniesz złą pożyczkę, wyciągniemy cię.",No
"W reformie Medicare, o której mówię, mówi, że jeśli jesteś seniorem, możesz zostać w Medicare, jeśli ci się podoba, i to w porządku, ale zapewnimy ci inne możliwości wyboru, jeśli chcesz to zrobić, po prostu tak, po prostuRobią pracowników federalnych.",No
"Teraz uważam, że istnieje lepszy sposób na zrobienie tego.",No
"Ale nikt nie wie, czy Armageddon, te proroctwa oznaczają, że Armageddon jest tysiąc lat za jutro.",No
"To, co dzieje się na Bliskim Wschodzie, na całym świecie istnieją wydarzenia, które są bardzo niepokojące.",No
"Problem z podnoszeniem podatków polega na tym, że spowalnia tempo wzrostu.",Yes
82 000 Arizończyków straciło ubezpieczenie zdrowotne pod obserwacją prezydenta Busha.,Yes
Dziś rano dostałem telefon od kapitana Mayagueza.,No
Patrzę na to w tym czasie.,No
"Wiesz, połowa wszystkich imigrantów - nieudokumentowanych imigrantów w naszym kraju - faktycznie płaci federalny podatek dochodowy.",Yes
A „Los Angeles Times” spędził w tym dużo atramentu.,No
"Jeśli płacisz mniej niż zapłacisz rok lub dwa, dlaczego strategia działa.",Yes
"W rezultacie będziemy mieli lepiej wyszkoloną siłę roboczą, co stworzy miejsca pracy, ponieważ firmy chcą zlokalizować w miejscach, w których mamy wykwalifikowaną siłę roboczą.",No
"W tym rachunku jest wiele dobrych rzeczy, które powinniśmy zrobić, zamiast próbować tego ogromnego, ogromnego przejęcia przez rząd federalny.",No
"I nie mam na myśli ciebie, panie prezydenta, ale niektórzy ludzie - w naszym narodzie uważają, że Pakistan jest dla nas mili i że powinniśmy odejść od Mthem.",No
"Zacząłem, nie faworyzowałem tego, kiedy było.",No
"Ja - Wiem, że jest to większe niż wybory o nas dwojga jako jednostki.",No
"Zarówno ja, jak i wszyscy moi poprzednicy zobowiązaliśmy się do kontrolowania proliferacji broni nuklearnej.",Yes
Musimy to zmienić.,No
"Jeśli uważasz, że to było dobre, to robisz.",No
"Mam znacznie lepiej - wydała - pozwól, że ci powiem - wydała setki milionów dolarów na reklamę - wiesz, dostają Madison Avenue do pokoju, nazywają się - och, temperament, Let'sIdź dalej - myślę, że moim najsilniejszym zasobem, może zdecydowanie mój temperament.",Yes
"Okazało się, że jest to katastrofa.",No
Nasze więzi z Izraelem są większe niż umowy lub spory dotyczące niektórych szczegółów inicjatyw dyplomatycznych.,No
"I to jest przykład, w którym nasze priorytety mają znaczenie.",No
"Miałeś ludzi, którzy pożyczali pieniądze na zakup domu, na które ich nie stać.",No
"I myślę, że mamy potężny kraj.",No
"Poszedłem zwiększyć edukację wczesnego dzieciństwa i pogląd, że powinniśmy zamrozić, że kiedy może istnieć, na przykład ta dotacja Medicare, jak sądzę, nie ma sensu.",No
"Kiedy jesteś zaatakowany za swój rekord wojskowy, natychmiast powiedziałem, że jest to nieodpowiednie, nie miała miejsca w tej kampanii i odrzuciłem ją.",Yes
"I mamy tam wspaniały nowy superintendent, który bardzo ciężko pracuje z młodym burmistrzem, aby spróbować ...",No
Jak tylko to zrobię - przede wszystkim płacę setki milionów dolarów podatków.,Yes
W latach 80. pracowałem nad reformą szkół w Arkansas.,No
I mamy bardzo dobrą walkę.,No
Dlatego walczę z ubóstwem.,No
Jest wiele do zrobienia.,No
I przez ostatnie lata tam latałem.,No
Mówi o tym od lat.,No
"Mówi o wielkim pomyśle: zjedzmy szczyt;Rozwiążemy problem w Iraku, trzymając szczyt.",Yes
"Teraz, jeśli zamierzamy mieć kolejną konferencję na szczycie, na poziomie dyplomatycznym muszą być negocjacje - ambasadorzy, sekretarze stanu i inni na tym poziomie - przed tym czasem, co określają problemy i które przygotują sięSposób, w jaki głowy państwa się spotkają i osiągnęły postęp.",No
"Nasz Departament Sprawiedliwości, w którym nasz mąż przechodzi na tył samolotu przez 39 minut, rozmawia z prokuratorem generalnym dni przed wydaniem orzeczenia w jej sprawie.",Yes
"Republikanie obniżyli wydatki o 53 miliardy dolarów, dlatego budżet wyglądał dobrze.",Yes
"Musimy pozbyć się linii w całym stanie, sztuczne linie, w których powstrzymujemy firmy ubezpieczeniowe przed przybyciem i konkurowaniem, ponieważ chcą - i prezydenta Obamy i kto nad tym pracował - chcą zostawić te linie, ponieważDaje to firmom ubezpieczeniowym zasadniczo monopoli.",Yes
"Cóż, ludzie tego potrzebują, o to chodzi.",No
"Chcę zakończyć ulgi podatkowe dla firm, które są wysyłane za granicą i zapewnić ulgę podatkową dla każdej firmy, która tworzy pracę tutaj w Ameryce.",No
"I mówiłem, że o czym wspomniałeś, Chris, polegało na tym, że nie zgadzałem się ze sposobem, w jaki sąd zastosował drugą poprawkę w tej sprawie, ponieważ dystrykt Kolumbii próbował zrobić, aby chronić małe dzieci przed bronią, a więc chcieli ludzi z nimipistolety, aby bezpiecznie je przechowywać.",Yes
"Mój rekord sięga 1965 roku na Kongresie, pierwszym głosowaniem było to, czy powinieneś zwrócić uwagę na papierosy.",Yes
