sentence,label
Ale chcę podkreślić jeden punkt dla wszystkich Amerykanów dziś wieczorem.,No
"Wielu przyzwoitych, honorowych ludzi odczuwało tak, jak to zrobił na projekcie.",No
"Myślałem, że mówimy o imigracji.",No
"Widzisz, nigdy nie będziemy w stanie konkurować w XXI wieku, chyba że mamy system edukacji, który nie rezygnuje z dzieci, system edukacji, który podnosi standardy, edukację, która zapewnia doskonałość w każdej klasie.",No
Poprowadziłem walkę o umieszczenie 100 000 gliniarzy na ulicach Ameryki.,Yes
"O innej kobiecie, powiedział: „To nie byłby mój pierwszy wybór”.",Yes
"Sześć miesięcy po tym, jak powiedział, że Osama Bin Laden musi zostać złapany martwy lub żywy, ten prezydent został zapytany: „Gdzie jest Osama Bin Laden?”",No
"Musimy zrozumieć w Ameryce, że musimy mieć wzrost, stworzyć więcej miejsc pracy i więcej możliwości w sektorze prywatnym.",No
Bardzo się to cieszę.,No
Teraz nie było tylko na Wall Street.,No
Po prostu mam rację.,No
"Przedstawiłem szereg propozycji, które upewniam się, że chronimy podatników, którzy angażujemy się w ten ważny wysiłek ratunkowy.",Yes
"T- Man, który uprawia pomidory - kosztuje te pomidory niż etykieta na puszce.",Yes
"Ale kiedy - kiedy gubernator Romney mówi, że zastąpi go czymś, ale nie może szczegółowo opisać, jak zostanie to zastąpione, a powodem, dla którego skonfigurował system, który zrobił w Massachusetts, było to, że nie ma lepszego sposoburadzenia sobie z istniejącym problemem warunków.",Yes
"I. także, wierz w dobrowolne wojsko.",No
"Miałeś szansę, wiceprezydent, byłeś tam od ośmiu lat i nic nie zostało zrobione.",No
"A poprawka o równych prawach mówi jedynie, że równość praw nie zostanie skrócona dla rządu federalnego lub rządów stanowych.",Yes
"I chcę ci powiedzieć, że jedna z rzeczy, z których jestem najbardziej dumny, między innymi, ponieważ pracowałem przez przejście.",No
"I formuła, którą ci dałem, pracujemy, przełożyliśmy to przez dobry model ekonomiczny, mamy dobrych ekonomistów na Zachodnim Wybrzeżu, Michaela Boskina i Marty'ego Feldsteina, który jest bardzo szanowanym ekonomistą w - Massachusetts.",No
W Kalifornii po raz pierwszy zrobiliśmy 37 miliardów dolarów sprzętu telekomunikacyjnego kwalifikującego się do eksportu.,Yes
"Myślę, że to musi być częścią kandydata na prezydenta lub bycia prezydentem.",No
To jest tak proste.,No
"Daję ci, że stopy procentowe były zbyt wysokie w 1980 roku i możemy przeprowadzić kolejną debatę, dlaczego - ceny energii i tak dalej.",No
"Powiedziałem w zakresie, w jakim wydajemy federalne pieniądze na dzieci w niekorzystnej sytuacji, chcemy, aby szkoły pokazały nam, czy dzieci się uczą.",Yes
"Nikaraguanie muszą wiedzieć, że to polityka naszego rządu przywództwo musi pozostać za granicami swojego narodu, a nie ingerować w inne narody.",No
"Musimy naprawić nasz system opieki zdrowotnej i musimy zainwestować w nasz system edukacji, aby każda młoda osoba mogła się nauczyć.",No
"Uważam, że w rządzie jest wystarczająca ekstrawagancja i tłuszcz.",No
Wstałem do Rosji.,No
"Jestem tak samo chory jak ty, że muszę się budzić i wymyślić, jak się bronić każdego dnia.",No
Z pewnością wygląda w ten sposób.,No
"Nie wierzę, że musimy wrócić do propozycji Mondale lub propozycji podatków i wydatków Dukakis.",No
I nie więdnąłem i nie zrezygnowałem.,No
"A Prezydent i ja mamy różnicę zdań na temat tego, jak żyjemy naszym poczuciem wiary.",No
"Musimy starać się szukać zindywidualizowanych dwustronnych relacji z krajami, niezależnie od ich wielkości, i ustanowienie polityki na świecie, co oznacza, że chcemy zachować pokój poprzez siłę.",No
"Naruszył czerwoną linię w piasku i popełnił tyle błędów, popełnił wszystkie błędy.",Yes
Musimy renegocjować nasze umowy handlowe.,No
"Silne, dobrze wyposażone, dobrze wyszkolone, dobrze utrzymane konwencjonalne siły.",No
"Byłem właśnie w zakładzie węglowym, w którym około 1200 osób straciło pracę.",Yes
Był senatorem przez 20 lat.,No
"Mamy teraz deficyt o wartości 2,6 biliona dolarów.",Yes
I wiele dałem - dużo za to.,Yes
"Teraz dostosował się również do Iranu, który uczyniliśmy bardzo potężnymi.",Yes
"Wiemy, jakie są problemy, moi przyjaciele i wiemy, jakie są poprawki.",No
"Kiedy oryginalny traktat został podpisany na początku XX wieku, kiedy Theodore Roosevelt był prezydentem, Panama zachował suwerenność nad strefą kanału Panamskiego.",No
Tak więc profilowanie rasowe to nie tylko problem w lokalnych siłach policyjnych.,No
"To trochę żałosne, że muszę to zrobić - i nikt jeszcze mnie nie nazywał, żeby się nie podnieść, mogę wspomnieć.",No
"Dlatego myślę, że nie powinniśmy tego robić tak szybko.",No
"Teraz myślę, że jeśli chodzi o Quemoy i Matsu, że pytanie nie brzmi te dwa małe nieruchomości - są nieistotne.",No
"Aby utrzymać Amerykę najsilniejszy naród na świecie, potrzebujemy pewnej ciągłości i zmian.",No
Obcinamy podatki dla 15 milionów pracujących Amerykanów.,Yes
Jest to okropne dla małych małych dzieci w mieście.,No
"I wiesz, co znajdziesz?",No
"A kiedy powiedziała, że nie można się o toczyć, nie wspominałeś o tym, ale kiedy powiedziała, że są nie do przyjęcia, to mogło być jeszcze gorzej.",No
"Najgorsze, co, jak sądzę, może się zdarzyć w tej kampanii, byłoby ustalenie kwestii religijnych.",No
"Myślę, że byłoby to sprzeczne z jedną z podstawowych pojęć w naszym systemie rządowym - systemem kontroli i sald.",No
Nie dodaję grosza do długu krajowego.,Yes
I musimy wykonać naszą część.,No
"A jednak kasa jest pusta i kiedyś miała nasze pieniądze, pieniądze podatników, i nie otrzymaliśmy wyników.",No
Senator Obama lubi głośno rozmawiać.,No
Czy Bliski Wschód jest w zgiełku?,No
Dając im dostęp do szkolnictwa wyższego.,Yes
"Ale tam, gdzie różnią się z moim przeciwnikiem, nie zamierzam wykonywać jednostronnych cięć w naszych strategicznych systemach obrony ani nie popierać zamrażania, gdy mają wyższość.",No
"Szanuję go za pokazanie dzisiejszego wieczoru - za pojawienie się tutaj, i dziękuję Lidze Kobiet wyborców za możliwość, którą mi dali.",No
"Gdybym wiedział o trzech nowych systemach broni, które moim zdaniem były czysto marnotrawstwem i nie byłyby chronione przez Kongres, nie byliby w budżecie.",No
"Opowiedziałem się w maju wrodze w Organizacji Narodów Zjednoczonych, że natychmiast przeprowadzamy się jako naród, aby ogłosić pełne moratorium na testowanie wszystkich urządzeń nuklearnych, zarówno broni, jak i urządzeń pokojowych;Że nie wysyłamy więcej paliwa atomowego do kraju, który odmawia przestrzegania ścisłej kontroli odpadów, które można przetworzyć na materiały wybuchowe.",Yes
Najbezpieczniejsze inwestycje federalne daje 4%.,Yes
A nasz stan bardzo dba o nasze dzieci.,No
"Wraca teraz, więc mogą kupić jeszcze więcej amerykańskich produktów i myślę, że spadnie więcej.",No
"Nie chcemy przesadnie reagować, jak federalne organy regulacyjne w moim sądzie, na dobrych bankach, aby stworzyli kryzys kredytowy, to znaczy pogorszyli naszą recesję w ciągu ostatnich kilku lat - ale chcemyrozważnie działać w bankach, które mają kłopoty.",Yes
Więc to zrobię jako prezydent.,No
Będę bronić planowanego rodzicielstwa.,No
I obejmują ty i ja.,No
"Mówił o tym, że Irakijczycy uwielbiają być wolne.",No
"Po drugie, tylko liberalny senator z Massachusetts powiedziałby, że 49 -procentowy wzrost finansowania edukacji nie wystarczy.",Yes
"Ludzie, którzy tam słuchają, znają korzyści wyników podatkowych, które przekroczyliśmy.",No
Mówię to cały czas.,No
"Nie ten, na którym byliśmy, a nie ten, który prezydent opisuje jako odgórny, obniżył podatki dla bogatych.",No
"I każdy, którego znam ekspert obrony, w tym ludzie w samym Pentagonie, powie ci, że biorąc pod uwagę poziom wydatków na obronę i poziom środków obrony, które Kongres zatwierdził i podpisał prezydent, nie ma mowy, abyś mógł zrobić wszystkotych rzeczy i rób je dobrze.",No
"W historii człowieka nigdy nie została wynaleziona broń, która nie doprowadziła do obrony, przeciwnika.",Yes
"Po drugie, fundamentalnym nieporozumieniem jest stwierdzenie, że wojna z terroryzmem to tylko Osama bin Laden.",No
"Myślę, że biznes kontraktowy w rządzie może pomóc.",No
"Jako gubernator Kalifornii przejąłem kontrolę nad uchwaleniem najściślejszych przepisów dotyczących zanieczyszczenia powietrza w Stanach Zjednoczonych - najściślejszym ustawie o jakości powietrznej, które zostało nawet przyjęte w Stanach Zjednoczonych.",Yes
"Nawiasem mówiąc, senator Johnson był wśród tych, którzy odrzucili to stanowisko - głosował z siedemdziesięciu przeciwko dwunastu.",Yes
"W miarę poprawy gospodarki i poprawa się, nasz produkt krajowy brutto w tym roku wyniesie średnio o około 6 procent w porównaniu z ubiegłym rokiem.",Yes
"Nie chcemy, żeby łowił w niespokojnych wodach na Bliskim Wschodzie.",No
"I niestety, są to opinie, które przedstawiłeś podczas tej kampanii, i nie jest to przepis na siłę amerykańską ani zapewnienie bezpieczeństwa Ameryki na dłuższą metę.",No
"Po co zabrać to na pierwszym miejscu, jeśli zamierzasz go oddać?",No
"Wiesz, Sam Rayburn powiedział kiedyś, że jeśli dwie osoby zgadzają się na wszystko, tylko jedna osoba myli się.",No
"Teraz nasze stosunki z Pakistanem mają kluczowe znaczenie, ponieważ obszary przygraniczne są używane jako bezpieczne hajach przez talibów, Al Kaidę oraz inne organizacje ekstremistyczne, i musimy uzyskać ich poparcie.",Yes
"Cóż, myślę, że jest popełniony gubernator Clinton.",No
"I nie możemy oddzielić Afganistanu od Iraku, ponieważ powiedzieli nasi dowódcy, że nie mamy teraz żołnierzy, aby poradzić sobie z Afganistanem.",No
"Myślę, że jestem mądrzejszym i bardziej doświadczonym człowiekiem niż kiedyś, kiedy cztery lata temu debatowałem przeciwko prezydentowi Fordowi.",No
"Właściwie to zrobiłem dużo, gdy byłeś sekretarzem stanu.",Yes
Ostatnio zostałem oskarżony o posiadanie tajnego planu w odniesieniu do zakładników.,Yes
"To nie tylko twoja filozofia i jakie jest twoje stanowisko w kwestiach, ale czy możesz załatwić sprawę?",No
"Wiesz, jedna z obowiązków starzenia się, wydaje mi się, że mogłem powiedzieć ludziom coś, czego mogą nie chcieć usłyszeć tylko dlatego, że to prawda.",No
"Kosztowało to nas miliardy, kilka miliardów dolarów i nie jestem tak pewien, że demokracja jest lepiej na Haiti niż wcześniej.",Yes
"Ale wiesz, pracowali dość ciężko osiem lat temu.",No
Nie powinni nadużywać swojej ławki.,No
"Nie możesz spodziewać się zbudowania sojuszu, gdy oczerniasz wkład osób, które służą obok żołnierzy amerykańskich w Iraku.",No
"Po drugie, w kwestii lotów U-2.",No
"Zaakceptuję i zaakceptowałem zalecenia 2 sprawdzonych przywódców, generała Colina Powella i sekretarza Dicka Cheneya.",No
"Pozwólcie, że po prostu zwrócę uwagę, właśnie dziś w Los Angeles Times Clyde Prestowitz, który był jednym z wiodących doradców handlowych prezydenta Reagana i przezżywanym konserwatywnym republikanin, twarda, realistyczna polityka i nie daj się złapać w gumę, wszystko, co zrobiła administracja Busha.",Yes
"Obawy dotyczące senatora polega na tym, że w trakcie tej kampanii bardzo uważnie słuchałem tego, co mówi, i zmienia stanowiska w wojnie w Iraku.",Yes
"Chcę najpierw podziękować Belmont University, Tom, dziękuję i wszystkim, którzy uczestniczą dziś wieczorem i tym z was, którzy wysłali pytania e-mail.",No
Niestety nie mieliśmy więcej pytań.,No
"A to, co widzieliśmy w ciągu ostatnich kilku lat, to wzrost wpływu Iranu.",No
A nasz kraj nie ma pojęcia.,No
"Aby zwalczyć bezrobocie, najpierw musimy skoncentrować się na obszarach, do których się odwołujesz - tak zwane obszary depresyjne.",No
Wielu z nich straciło życie.,No
"Tak więc, kiedy fazujemy te branże, w tych branżach jest cały talent intelektualny.",No
"Powiem przede wszystkim, że tak mocno wierzę w pytanie, które zadałeś, że zaproponowałem ten format dziś wieczorem.",No
"Myślę, że rozsądne środki bezpieczeństwa broni są teraz uzasadnione.",No
"Uważam jednak, że wysiłek należy jeszcze raz podjąć, kto jest kiedykolwiek wybrany prezydentem Stanów Zjednoczonych.",No
Nie tego chcemy.,No
"A teraz naszym wyzwaniem jest to, że Irańczycy kontynuują drogę do zdobycia broni nuklearnej i jest to wielkie zagrożenie.",Yes
Teraz fakty musimy to naprawić.,No
"Myślę, że ważne jest, abyśmy trenowali Kolumbijczyków w tej części świata.",No
"A jeśli są, w porządku.",No
"Cóż, jest to bardzo bolesna sytuacja dla Amerykanów.",No
"Jeśli kiedykolwiek zbliżyłeś się do wyboru podręczników, nie chciałbyś wrócić drugiego dnia.",No
"Nawiasem mówiąc, numer jeden, którego się pozbywam, to Obamacare.",No
"Pewnego dnia przeprowadziłem dyskusję z moją córką Amy, zanim tu przyjechałem, aby zapytać ją, jaki był najważniejszy problem.",No
"Mam nadzieję, że zanim się spotkamy, będą wstępne umowy na te cztery pytania lub przynajmniej dwa z nich, a nawet jedno z nich, które uzasadniałyby takie spotkanie.",No
A teraz stawiamy własną obronę.,Yes
Tak więc pochodzi od ludzi.,No
"Oprócz tego gromadzenie się sił wojskowych jest dobre dla naszego kraju, ponieważ musimy mieć siłę militarną, aby zachować pokój.",No
"Kurdowie byli naszymi najlepszymi partnerami w Syrii, a także w Iraku.",Yes
"W pewnym sensie odciął, jeśli jest arbitralnie.",Yes
(Śmiech) Jestem temu przeciwny;Sprzeciwiam się temu.,No
"Zamierzam również podwoić liczbę sił specjalnych, abyśmy mogli wykonać pracę, którą musimy wykonać z szacunkiem z terrorystami na całym świecie.",No
"Zetknął 112 miliardów dolarów, więc teraz jesteśmy na krawędzi.",Yes
"Jest to najważniejsza kwestia, przed którą zmierzy się nasza przyszła gospodarka.",No
Wyraziliśmy żal za lot nad wschodnimi Niemcami pod tym administracją.,Yes
Pracowałem z wieloma różnymi grupami muzułmańskimi w Ameryce.,No
"I - i wiem, że możemy ponownie przecenić zużyte paliwo nuklearne.",No
"Jednym z powodów, dla których pobiegłem na prezydenta, Sandy, jest to, że nie tylko dzieci, wielu dorosłych tak się czuł.",No
Że najlepsze się skończyły.,No
Ale nie biorę ich lekko.,No
"Tam, gdzie to możliwe, chcę oddać władzę Stanom i wrócić ludziom.",No
"Senat Stanów Zjednoczonych podejmie dalsze rozwiązanie jutro lub następnego dnia, w przyszłym tygodniu, z 2000 - 2000 - spójrz na nich, moi przyjaciele.",No
W 1979 roku mieliśmy jeszcze gorszy szok naftowy.,Yes
"Teraz senator Obama bez warunków wstępnych chce usiąść i negocjować z nimi, bez warunków wstępnych.",No
"Mam bardzo, bardzo świetny bilans, tak świetny, że kiedy zrobiłem starą pocztę na Pennsylvania Avenue, rząd Stanów Zjednoczonych, ze względu na mój bilans, który tak naprawdę wiedzą bardzo dobrze, wybrałem starego poczta, między Białym Domem a Kongresem, wybrałem mnie na starą pocztę.",Yes
"Był szefem Komitetu ds. Umowań Rządowych, która przeprowadziła dwie sprawy, oba w Dystrykcie Kolumbii.",No
"A jeśli popełnisz błąd, powiedz, że popełniłeś błąd i kontynuowałeś swój biznes, próbując służyć narodowi amerykańskim.",No
"To rodzaj programu obrony, którego chce pan Carter.",Yes
Ponieważ byłbyś w więzieniu.,No
"Nie chcę, aby rząd federalny płacił wynagrodzenie nauczycieli.",No
"Dwie kobiety, obie prawdopodobnie w wieku od połowy do późnych lat 50., zostały właśnie zwolnione z rośliny.",No
"Ale w odniesieniu do Chin Chiny są zarówno przeciwnikiem, ale także potencjalnym partnerem w społeczności międzynarodowej, jeśli przestrzega zasad.",No
